train_id,block_id,train_priority_class,passenger_load_percent,conflict_type
TRN-00483,BLK-003492,2,89.7,Track Occupied
TRN-00484,BLK-018009,3,99.0,Track Occupied
TRN-00485,BLK-014572,2,88.0,Track Occupied
TRN-00486,BLK-010915,3,93.6,Track Occupied
TRN-00487,BLK-006356,2,62.9,Track Occupied
TRN-00488,BLK-027022,2,99.0,Track Occupied
TRN-00489,BLK-029746,2,89.3,Track Occupied
TRN-00489,BLK-029747,2,89.3,Track Occupied
TRN-00490,BLK-005717,1,44.7,Track Occupied
TRN-00491,BLK-011493,3,25.0,Track Occupied
TRN-00492,BLK-027027,1,11.0,Track Occupied
TRN-00493,BLK-010102,3,82.7,Track Occupied
TRN-00494,BLK-030416,2,83.1,Track Occupied
TRN-00495,BLK-027722,3,68.3,Track Occupied
TRN-00496,BLK-028511,2,99.0,Track Occupied
TRN-00497,BLK-019060,1,30.8,Track Occupied
TRN-00498,BLK-007717,2,52.7,Track Occupied
TRN-00498,BLK-007718,2,52.7,Track Occupied
TRN-00499,BLK-017717,3,77.0,Track Occupied
TRN-00499,BLK-017718,3,77.0,Track Occupied
TRN-00500,BLK-029210,2,59.1,Track Occupied
TRN-00501,BLK-017227,3,68.4,Track Occupied
TRN-00502,BLK-019975,3,70.2,Track Occupied
TRN-00503,BLK-019460,2,68.9,Track Occupied
TRN-00504,BLK-001251,3,74.2,Track Occupied
TRN-00505,BLK-009861,3,73.3,Track Occupied
TRN-00506,BLK-004979,3,77.0,Track Occupied
TRN-00507,BLK-031884,2,59.8,Track Occupied
TRN-00508,BLK-008604,1,31.6,Track Occupied
TRN-00509,BLK-008540,3,72.9,Track Occupied
TRN-00510,BLK-026516,2,53.9,Track Occupied
TRN-00511,BLK-032582,3,75.5,Track Occupied
TRN-00512,BLK-005764,2,78.5,Track Occupied
TRN-00513,BLK-021372,2,76.9,Track Occupied
TRN-00514,BLK-019277,1,40.1,Track Occupied
TRN-00515,BLK-029437,1,43.7,Track Occupied
TRN-00515,BLK-029438,1,43.7,Track Occupied
TRN-00516,BLK-032065,2,85.1,Track Occupied
TRN-00517,BLK-027022,2,66.0,Track Occupied
TRN-00518,BLK-029211,1,32.1,Track Occupied
TRN-00519,BLK-017981,2,65.0,Track Occupied
TRN-00520,BLK-000073,3,78.6,Track Occupied
TRN-00521,BLK-004683,3,66.5,Track Occupied
TRN-00522,BLK-033259,3,50.8,Track Occupied
TRN-00523,BLK-022297,3,75.5,Track Occupied
TRN-00524,BLK-025833,2,48.4,Track Occupied
TRN-00525,BLK-015095,2,73.1,Track Occupied
TRN-00526,BLK-026294,2,66.5,Track Occupied
TRN-00526,BLK-026295,2,66.5,Track Occupied
TRN-00527,BLK-000373,2,45.4,Track Occupied
TRN-00528,BLK-018291,3,52.1,Track Occupied
TRN-00529,BLK-021747,2,64.7,Track Occupied
TRN-00530,BLK-003368,3,72.6,Track Occupied
TRN-00530,BLK-003369,3,72.6,Track Occupied
TRN-00531,BLK-006253,1,45.6,Track Occupied
TRN-00532,BLK-003473,3,74.3,Track Occupied
TRN-00533,BLK-026778,2,63.5,Track Occupied
TRN-00534,BLK-030794,2,49.9,Track Occupied
TRN-00535,BLK-014086,2,73.3,Track Occupied
TRN-00536,BLK-013141,3,62.4,Track Occupied
TRN-00537,BLK-017390,3,68.4,Track Occupied
TRN-00538,BLK-027149,2,80.8,Track Occupied
TRN-00539,BLK-013741,3,66.7,Track Occupied
TRN-00540,BLK-012682,3,81.4,Track Occupied
TRN-00541,BLK-016591,1,9.8,Track Occupied
TRN-00542,BLK-020072,1,41.0,Track Occupied
TRN-00543,BLK-028760,2,44.9,Track Occupied
TRN-00543,BLK-028761,2,44.9,Track Occupied
TRN-00544,BLK-017930,2,85.7,Track Occupied
TRN-00545,BLK-017461,2,75.7,Track Occupied
TRN-00546,BLK-016939,2,68.1,Track Occupied
TRN-00547,BLK-030697,3,45.7,Track Occupied
TRN-00547,BLK-030698,3,45.7,Track Occupied
TRN-00548,BLK-028929,3,66.0,Track Occupied
TRN-00549,BLK-016971,2,54.6,Track Occupied
TRN-00550,BLK-012904,2,53.7,Track Occupied
TRN-00551,BLK-001608,2,52.8,Track Occupied
TRN-00552,BLK-010285,2,69.4,Track Occupied
TRN-00553,BLK-033280,3,79.8,Track Occupied
TRN-00554,BLK-015961,1,44.7,Track Occupied
TRN-00555,BLK-030032,2,83.7,Track Occupied
TRN-00556,BLK-014248,1,55.3,Track Occupied
TRN-00557,BLK-028941,3,74.4,Track Occupied
TRN-00558,BLK-011263,1,23.3,Track Occupied
TRN-00559,BLK-027515,2,83.3,Track Occupied
TRN-00560,BLK-023363,1,27.3,Track Occupied
TRN-00561,BLK-031152,2,74.6,Track Occupied
TRN-00562,BLK-026631,2,42.6,Track Occupied
TRN-00563,BLK-006562,2,91.6,Track Occupied
TRN-00564,BLK-025013,2,41.1,Track Occupied
TRN-00565,BLK-014432,3,90.8,Track Occupied
TRN-00566,BLK-030666,2,89.8,Track Occupied
TRN-00567,BLK-012407,2,73.6,Track Occupied
TRN-00568,BLK-003322,3,78.6,Track Occupied
TRN-00569,BLK-016377,2,40.7,Track Occupied
TRN-00570,BLK-011161,3,70.5,Track Occupied
TRN-00571,BLK-008854,1,22.6,Track Occupied
TRN-00572,BLK-002574,2,94.2,Track Occupied
TRN-00573,BLK-004510,2,47.0,Track Occupied
TRN-00574,BLK-030148,1,17.6,Track Occupied
TRN-00575,BLK-006643,3,55.5,Track Occupied
TRN-00576,BLK-007053,3,85.1,Track Occupied
TRN-00577,BLK-014218,2,92.1,Track Occupied
TRN-00578,BLK-030950,2,82.2,Track Occupied
TRN-00579,BLK-010355,2,84.6,Track Occupied
TRN-00580,BLK-010614,2,36.9,Track Occupied
TRN-00581,BLK-003875,2,78.7,Track Occupied
TRN-00582,BLK-012857,1,56.5,Track Occupied
TRN-00583,BLK-029634,2,73.7,Track Occupied
TRN-00584,BLK-031257,2,52.0,Track Occupied
TRN-00585,BLK-016537,2,50.2,Track Occupied
TRN-00586,BLK-018139,2,46.4,Track Occupied
TRN-00587,BLK-011134,2,59.1,Track Occupied
TRN-00588,BLK-025546,3,49.5,Track Occupied
TRN-00589,BLK-017202,2,73.5,Track Occupied
TRN-00590,BLK-023284,2,71.2,Track Occupied
TRN-00591,BLK-015184,2,72.2,Track Occupied
TRN-00592,BLK-032847,2,67.7,Track Occupied
TRN-00593,BLK-020295,3,50.0,Track Occupied
TRN-00593,BLK-020296,3,50.0,Track Occupied
TRN-00594,BLK-013040,1,29.3,Track Occupied
TRN-00595,BLK-026826,2,72.7,Track Occupied
TRN-00596,BLK-028004,3,41.9,Track Occupied
TRN-00597,BLK-016879,1,35.3,Track Occupied
TRN-00598,BLK-013261,3,72.0,Track Occupied
TRN-00599,BLK-014497,3,59.8,Track Occupied
TRN-00600,BLK-003908,3,72.4,Track Occupied
TRN-00601,BLK-029550,3,62.3,Track Occupied
TRN-00602,BLK-029083,3,85.7,Track Occupied
TRN-00603,BLK-028178,2,94.4,Track Occupied
TRN-00604,BLK-030592,3,41.2,Track Occupied
TRN-00605,BLK-028463,2,79.3,Track Occupied
TRN-00606,BLK-022954,3,30.4,Track Occupied
TRN-00607,BLK-009718,3,68.0,Track Occupied
TRN-00608,BLK-013607,1,48.4,Track Occupied
TRN-00608,BLK-013608,1,48.4,Track Occupied
TRN-00609,BLK-015402,2,82.1,Track Occupied
TRN-00610,BLK-021575,2,57.6,Track Occupied
TRN-00611,BLK-000757,3,99.0,Track Occupied
TRN-00612,BLK-000923,3,88.3,Track Occupied
TRN-00613,BLK-012570,3,72.1,Track Occupied
TRN-00613,BLK-012571,3,72.1,Track Occupied
TRN-00614,BLK-008001,3,76.5,Track Occupied
TRN-00615,BLK-007184,3,57.1,Track Occupied
TRN-00616,BLK-016159,2,52.4,Track Occupied
TRN-00616,BLK-016160,2,52.4,Track Occupied
TRN-00617,BLK-016645,1,8.1,Track Occupied
TRN-00618,BLK-028873,2,64.9,Track Occupied
TRN-00619,BLK-019913,2,77.8,Track Occupied
TRN-00620,BLK-032736,2,57.3,Track Occupied
TRN-00621,BLK-026289,2,61.1,Track Occupied
TRN-00621,BLK-026290,2,61.1,Track Occupied
TRN-00622,BLK-015475,2,66.2,Track Occupied
TRN-00623,BLK-030035,3,76.9,Track Occupied
TRN-00624,BLK-027340,3,78.1,Track Occupied
TRN-00625,BLK-026456,1,24.1,Track Occupied
TRN-00626,BLK-015689,3,78.2,Track Occupied
TRN-00627,BLK-026315,2,83.0,Track Occupied
TRN-00628,BLK-017771,2,98.1,Track Occupied
TRN-00629,BLK-005593,3,80.7,Track Occupied
TRN-00630,BLK-005258,3,59.9,Track Occupied
TRN-00631,BLK-031275,3,72.0,Track Occupied
TRN-00632,BLK-031696,3,59.9,Track Occupied
TRN-00633,BLK-013054,3,99.0,Track Occupied
TRN-00634,BLK-033022,3,74.1,Track Occupied
TRN-00635,BLK-021737,2,60.6,Track Occupied
TRN-00635,BLK-021738,2,60.6,Track Occupied
TRN-00636,BLK-009267,2,77.0,Track Occupied
TRN-00637,BLK-011152,2,96.0,Track Occupied
TRN-00638,BLK-002904,3,73.8,Track Occupied
TRN-00639,BLK-032621,3,43.9,Track Occupied
TRN-00640,BLK-029626,3,44.7,Track Occupied
TRN-00641,BLK-032627,3,73.9,Track Occupied
TRN-00642,BLK-009161,2,84.5,Track Occupied
TRN-00643,BLK-018322,1,31.6,Track Occupied
TRN-00644,BLK-018209,2,81.8,Track Occupied
TRN-00645,BLK-029838,3,48.9,Track Occupied
TRN-00646,BLK-018658,2,71.9,Track Occupied
TRN-00647,BLK-019576,3,50.5,Track Occupied
TRN-00648,BLK-016373,2,98.4,Track Occupied
TRN-00649,BLK-030696,3,68.4,Track Occupied
TRN-00650,BLK-032099,1,57.2,Track Occupied
TRN-00651,BLK-025451,1,38.1,Track Occupied
TRN-00652,BLK-000509,2,78.4,Track Occupied
TRN-00653,BLK-031859,2,71.5,Track Occupied
TRN-00654,BLK-020420,3,79.1,Track Occupied
TRN-00655,BLK-031844,3,72.3,Track Occupied
TRN-00656,BLK-007266,3,73.0,Track Occupied
TRN-00657,BLK-026918,3,85.8,Track Occupied
TRN-00658,BLK-012724,2,73.0,Track Occupied
TRN-00659,BLK-018512,1,37.1,Track Occupied
TRN-00660,BLK-005221,2,55.5,Track Occupied
TRN-00661,BLK-024431,3,82.2,Track Occupied
TRN-00662,BLK-010769,1,45.2,Track Occupied
TRN-00663,BLK-032901,3,89.1,Track Occupied
TRN-00664,BLK-018035,2,92.5,Track Occupied
TRN-00665,BLK-032703,1,48.8,Track Occupied
TRN-00666,BLK-026923,2,72.0,Track Occupied
TRN-00667,BLK-001118,2,72.1,Track Occupied
TRN-00668,BLK-009599,3,87.3,Track Occupied
TRN-00669,BLK-002260,3,94.4,Track Occupied
TRN-00670,BLK-008309,3,78.0,Track Occupied
TRN-00670,BLK-008310,3,78.0,Track Occupied
TRN-00671,BLK-012910,1,46.9,Track Occupied
TRN-00672,BLK-001814,2,55.8,Track Occupied
TRN-00673,BLK-030939,2,51.6,Track Occupied
TRN-00674,BLK-017232,3,79.0,Track Occupied
TRN-00675,BLK-031291,3,99.0,Track Occupied
TRN-00676,BLK-018114,2,64.8,Track Occupied
TRN-00677,BLK-013750,2,85.2,Track Occupied
TRN-00678,BLK-017434,2,51.6,Track Occupied
TRN-00679,BLK-010745,1,43.2,Track Occupied
TRN-00680,BLK-031998,1,62.6,Track Occupied
TRN-00681,BLK-012202,2,66.2,Track Occupied
TRN-00682,BLK-016206,3,99.0,Track Occupied
TRN-00683,BLK-007849,3,51.4,Track Occupied
TRN-00684,BLK-030878,1,52.3,Track Occupied
TRN-00685,BLK-010632,3,78.4,Track Occupied
TRN-00686,BLK-007154,1,31.9,Track Occupied
TRN-00686,BLK-007155,1,31.9,Track Occupied
TRN-00687,BLK-033539,3,85.3,Track Occupied
TRN-00688,BLK-007927,3,70.7,Track Occupied
TRN-00689,BLK-013482,2,99.0,Track Occupied
TRN-00690,BLK-009242,3,70.0,Track Occupied
TRN-00691,BLK-013323,2,62.9,Track Occupied
TRN-00692,BLK-009040,2,74.6,Track Occupied
TRN-00693,BLK-001367,1,42.8,Track Occupied
TRN-00694,BLK-003337,3,93.7,Track Occupied
TRN-00695,BLK-002150,1,41.0,Track Occupied
TRN-00696,BLK-018448,1,22.0,Track Occupied
TRN-00697,BLK-031232,3,64.5,Track Occupied
TRN-00698,BLK-022204,3,60.8,Track Occupied
TRN-00699,BLK-026856,2,50.6,Track Occupied
TRN-00700,BLK-030071,3,88.3,Track Occupied
TRN-00701,BLK-033530,3,79.1,Track Occupied
TRN-00702,BLK-007130,2,68.8,Track Occupied
TRN-00703,BLK-003627,3,98.4,Track Occupied
TRN-00704,BLK-000509,2,72.5,Track Occupied
TRN-00705,BLK-002644,2,97.1,Track Occupied
TRN-00705,BLK-002645,2,97.1,Track Occupied
TRN-00706,BLK-005967,3,64.3,Track Occupied
TRN-00707,BLK-017161,2,89.0,Track Occupied
TRN-00708,BLK-007280,3,74.0,Track Occupied
TRN-00708,BLK-007281,3,74.0,Track Occupied
TRN-00709,BLK-024166,3,66.9,Track Occupied
TRN-00710,BLK-018159,1,60.0,Track Occupied
TRN-00711,BLK-018003,3,63.1,Track Occupied
TRN-00712,BLK-012810,2,86.9,Track Occupied
TRN-00713,BLK-010161,3,76.7,Track Occupied
TRN-00714,BLK-010974,2,78.1,Track Occupied
TRN-00715,BLK-012650,3,75.0,Track Occupied
TRN-00715,BLK-012651,3,75.0,Track Occupied
TRN-00716,BLK-001657,3,61.9,Track Occupied
TRN-00717,BLK-010366,3,92.8,Track Occupied
TRN-00718,BLK-020400,3,73.1,Track Occupied
TRN-00719,BLK-018113,2,93.4,Track Occupied
TRN-00720,BLK-008672,3,88.2,Track Occupied
TRN-00721,BLK-014933,1,27.4,Track Occupied
TRN-00722,BLK-021315,2,91.0,Track Occupied
TRN-00723,BLK-010167,1,9.2,Track Occupied
TRN-00724,BLK-012679,3,81.0,Track Occupied
TRN-00725,BLK-030959,3,78.5,Track Occupied
TRN-00726,BLK-031089,2,97.7,Track Occupied
TRN-00727,BLK-023267,3,84.1,Track Occupied
TRN-00728,BLK-001847,3,73.3,Track Occupied
TRN-00729,BLK-012180,3,60.4,Track Occupied
TRN-00730,BLK-022261,3,56.9,Track Occupied
TRN-00731,BLK-031034,2,25.0,Track Occupied
TRN-00732,BLK-004276,1,41.7,Track Occupied
TRN-00733,BLK-027853,1,33.3,Track Occupied
TRN-00734,BLK-012533,2,89.5,Track Occupied
TRN-00735,BLK-010625,1,5.0,Track Occupied
TRN-00736,BLK-022908,3,76.9,Track Occupied
TRN-00737,BLK-014220,3,48.1,Track Occupied
TRN-00738,BLK-013529,3,79.1,Track Occupied
TRN-00739,BLK-014953,2,73.4,Track Occupied
TRN-00740,BLK-011142,3,91.0,Track Occupied
TRN-00741,BLK-007354,2,65.6,Track Occupied
TRN-00742,BLK-026985,2,71.3,Track Occupied
TRN-00743,BLK-004479,2,78.6,Track Occupied
TRN-00744,BLK-024931,3,77.9,Track Occupied
TRN-00745,BLK-026876,3,25.1,Track Occupied
TRN-00746,BLK-012005,3,79.0,Track Occupied
TRN-00747,BLK-011213,1,54.6,Track Occupied
TRN-00748,BLK-014196,1,27.4,Track Occupied
TRN-00749,BLK-004808,2,52.4,Track Occupied
TRN-00750,BLK-023690,2,80.0,Track Occupied
TRN-00751,BLK-016674,3,32.8,Track Occupied
TRN-00751,BLK-016675,3,32.8,Track Occupied
TRN-00752,BLK-008451,3,89.6,Track Occupied
TRN-00753,BLK-028533,3,99.0,Track Occupied
TRN-00754,BLK-031974,1,58.5,Track Occupied
TRN-00755,BLK-027970,3,99.0,Track Occupied
TRN-00756,BLK-009910,2,81.3,Track Occupied
TRN-00757,BLK-023994,2,84.6,Track Occupied
TRN-00758,BLK-021475,1,52.5,Track Occupied
TRN-00759,BLK-000586,3,45.2,Track Occupied
TRN-00760,BLK-015102,1,22.9,Track Occupied
TRN-00761,BLK-026057,1,69.3,Track Occupied
TRN-00762,BLK-018323,2,80.8,Track Occupied
TRN-00763,BLK-003168,2,75.9,Track Occupied
TRN-00764,BLK-013486,3,55.7,Track Occupied
TRN-00765,BLK-009106,2,51.6,Track Occupied
TRN-00766,BLK-011599,1,10.5,Track Occupied
TRN-00767,BLK-014784,3,48.0,Track Occupied
TRN-00768,BLK-008211,2,84.0,Track Occupied
TRN-00769,BLK-028034,3,77.4,Track Occupied
TRN-00770,BLK-003181,2,92.5,Track Occupied
TRN-00771,BLK-020993,2,58.5,Track Occupied
TRN-00772,BLK-015630,3,48.1,Track Occupied
TRN-00773,BLK-026298,2,52.5,Track Occupied
TRN-00774,BLK-009691,2,96.1,Track Occupied
TRN-00775,BLK-006272,1,19.9,Track Occupied
TRN-00776,BLK-009074,3,64.1,Track Occupied
TRN-00777,BLK-016589,3,60.2,Track Occupied
TRN-00777,BLK-016590,3,60.2,Track Occupied
TRN-00778,BLK-003227,2,79.4,Track Occupied
TRN-00779,BLK-013014,3,72.1,Track Occupied
TRN-00780,BLK-001456,3,48.7,Track Occupied
TRN-00781,BLK-027425,1,43.7,Track Occupied
TRN-00782,BLK-022923,2,68.2,Track Occupied
TRN-00783,BLK-014198,3,46.2,Track Occupied
TRN-00784,BLK-022917,3,95.0,Track Occupied
TRN-00785,BLK-000089,3,64.6,Track Occupied
TRN-00786,BLK-018008,3,66.3,Track Occupied
TRN-00786,BLK-018009,3,66.3,Track Occupied
TRN-00787,BLK-027954,1,35.8,Track Occupied
TRN-00788,BLK-024252,2,70.2,Track Occupied
TRN-00789,BLK-000273,1,5.0,Track Occupied
TRN-00789,BLK-000274,1,5.0,Track Occupied
TRN-00790,BLK-011741,2,82.1,Track Occupied
TRN-00791,BLK-014384,1,56.8,Track Occupied
TRN-00792,BLK-030660,2,67.1,Track Occupied
TRN-00793,BLK-008843,3,94.3,Track Occupied
TRN-00794,BLK-031453,1,21.0,Track Occupied
TRN-00795,BLK-024631,2,58.1,Track Occupied
TRN-00796,BLK-031309,3,54.8,Track Occupied
TRN-00797,BLK-009033,1,35.2,Track Occupied
TRN-00798,BLK-028940,1,45.2,Track Occupied
TRN-00799,BLK-023069,2,93.4,Track Occupied
TRN-00800,BLK-033415,3,68.7,Track Occupied
TRN-00801,BLK-001118,2,77.7,Track Occupied
TRN-00802,BLK-024106,2,79.8,Track Occupied
TRN-00803,BLK-028338,3,68.9,Track Occupied
TRN-00803,BLK-028339,3,68.9,Track Occupied
TRN-00804,BLK-011156,3,70.3,Track Occupied
TRN-00805,BLK-014364,1,11.9,Track Occupied
TRN-00806,BLK-032837,2,60.7,Track Occupied
TRN-00807,BLK-013906,3,34.0,Track Occupied
TRN-00808,BLK-018633,2,61.2,Track Occupied
TRN-00809,BLK-027233,2,86.2,Track Occupied
TRN-00810,BLK-029028,1,68.8,Track Occupied
TRN-00811,BLK-018584,3,97.2,Track Occupied
TRN-00812,BLK-017930,3,76.3,Track Occupied
TRN-00813,BLK-031250,3,78.0,Track Occupied
TRN-00814,BLK-033161,3,37.9,Track Occupied
TRN-00815,BLK-015034,3,62.3,Track Occupied
TRN-00816,BLK-024909,1,30.2,Track Occupied
TRN-00817,BLK-004556,3,99.0,Track Occupied
TRN-00818,BLK-031746,2,90.4,Track Occupied
TRN-00819,BLK-014755,1,60.8,Track Occupied
TRN-00819,BLK-014756,1,60.8,Track Occupied
TRN-00820,BLK-028210,1,29.5,Track Occupied
TRN-00821,BLK-029545,2,47.3,Track Occupied
TRN-00822,BLK-003104,1,35.9,Track Occupied
TRN-00823,BLK-024363,2,93.0,Track Occupied
TRN-00823,BLK-024364,2,93.0,Track Occupied
TRN-00824,BLK-008283,3,67.4,Track Occupied
TRN-00825,BLK-007714,3,97.4,Track Occupied
TRN-00826,BLK-017055,3,95.1,Track Occupied
TRN-00827,BLK-015450,3,64.3,Track Occupied
TRN-00828,BLK-022685,2,37.6,Track Occupied
TRN-00829,BLK-015992,3,77.7,Track Occupied
TRN-00830,BLK-016206,2,33.9,Track Occupied
TRN-00831,BLK-019708,2,89.4,Track Occupied
TRN-00832,BLK-014167,3,80.4,Track Occupied
TRN-00833,BLK-009091,2,88.5,Track Occupied
TRN-00834,BLK-018581,2,66.3,Track Occupied
TRN-00835,BLK-005171,2,54.5,Track Occupied
TRN-00836,BLK-030089,2,77.0,Track Occupied
TRN-00837,BLK-014118,3,71.6,Track Occupied
TRN-00838,BLK-013192,2,43.5,Track Occupied
TRN-00839,BLK-020249,1,17.7,Track Occupied
TRN-00840,BLK-007093,2,68.6,Track Occupied
TRN-00841,BLK-027112,2,63.5,Track Occupied
TRN-00842,BLK-010046,3,68.8,Track Occupied
TRN-00843,BLK-011972,2,81.8,Track Occupied
TRN-00844,BLK-029573,3,68.3,Track Occupied
TRN-00845,BLK-024338,3,76.7,Track Occupied
TRN-00846,BLK-022853,3,33.4,Track Occupied
TRN-00847,BLK-029730,1,38.2,Track Occupied
TRN-00848,BLK-002303,3,80.4,Track Occupied
TRN-00849,BLK-027266,2,38.2,Track Occupied
TRN-00850,BLK-016103,3,48.7,Track Occupied
TRN-00851,BLK-032537,2,81.1,Track Occupied
TRN-00852,BLK-010370,3,92.6,Track Occupied
TRN-00853,BLK-032286,2,99.0,Track Occupied
TRN-00853,BLK-032287,2,99.0,Track Occupied
TRN-00854,BLK-026000,1,33.0,Track Occupied
TRN-00855,BLK-019404,2,65.0,Track Occupied
TRN-00856,BLK-024324,3,75.2,Track Occupied
TRN-00857,BLK-018092,3,55.4,Track Occupied
TRN-00858,BLK-024423,1,36.3,Track Occupied
TRN-00859,BLK-017762,3,76.4,Track Occupied
TRN-00860,BLK-001702,2,50.4,Track Occupied
TRN-00861,BLK-006953,3,66.5,Track Occupied
TRN-00862,BLK-021861,2,78.7,Track Occupied
TRN-00863,BLK-019320,3,59.0,Track Occupied
TRN-00864,BLK-019872,2,83.3,Track Occupied
TRN-00865,BLK-029301,3,67.8,Track Occupied
TRN-00866,BLK-018772,1,20.9,Track Occupied
TRN-00867,BLK-024655,2,74.9,Track Occupied
TRN-00868,BLK-002004,2,84.4,Track Occupied
TRN-00869,BLK-011535,3,37.4,Track Occupied
TRN-00870,BLK-003054,3,84.0,Track Occupied
TRN-00871,BLK-020501,2,76.6,Track Occupied
TRN-00872,BLK-031210,2,53.5,Track Occupied
TRN-00873,BLK-006700,3,81.3,Track Occupied
TRN-00873,BLK-006701,3,81.3,Track Occupied
TRN-00874,BLK-033422,1,28.7,Track Occupied
TRN-00875,BLK-020990,3,78.4,Track Occupied
TRN-00876,BLK-007889,1,31.0,Track Occupied
TRN-00877,BLK-005817,2,74.6,Track Occupied
TRN-00878,BLK-023995,2,65.9,Track Occupied
TRN-00879,BLK-023636,3,75.6,Track Occupied
TRN-00880,BLK-018327,3,67.2,Track Occupied
TRN-00881,BLK-002361,3,78.4,Track Occupied
TRN-00882,BLK-019497,3,60.8,Track Occupied
TRN-00883,BLK-016533,3,53.9,Track Occupied
TRN-00884,BLK-022509,3,65.4,Track Occupied
TRN-00885,BLK-012333,1,63.5,Track Occupied
TRN-00885,BLK-012334,1,63.5,Track Occupied
TRN-00886,BLK-023119,2,64.2,Track Occupied
TRN-00887,BLK-020341,2,73.5,Track Occupied
TRN-00888,BLK-009259,1,23.0,Track Occupied
TRN-00889,BLK-033351,2,87.0,Track Occupied
TRN-00890,BLK-030684,3,60.0,Track Occupied
TRN-00891,BLK-019398,1,5.0,Track Occupied
TRN-00892,BLK-014837,2,77.8,Track Occupied
TRN-00893,BLK-019591,3,77.4,Track Occupied
TRN-00894,BLK-001052,1,26.8,Track Occupied
TRN-00895,BLK-025327,1,18.9,Track Occupied
TRN-00896,BLK-010716,2,83.6,Track Occupied
TRN-00897,BLK-015721,2,71.6,Track Occupied
TRN-00898,BLK-006602,2,83.0,Track Occupied
TRN-00899,BLK-013925,2,75.6,Track Occupied
TRN-00900,BLK-022686,3,59.3,Track Occupied
TRN-00900,BLK-022687,3,59.3,Track Occupied
TRN-00901,BLK-015264,2,54.5,Track Occupied
TRN-00902,BLK-017194,3,89.2,Track Occupied
TRN-00903,BLK-029110,2,88.4,Track Occupied
TRN-00904,BLK-017564,3,87.7,Track Occupied
TRN-00905,BLK-021589,3,68.7,Track Occupied
TRN-00906,BLK-014998,2,64.6,Track Occupied
TRN-00907,BLK-009899,3,80.0,Track Occupied
TRN-00908,BLK-006114,2,99.0,Track Occupied
TRN-00909,BLK-026858,3,84.5,Track Occupied
TRN-00910,BLK-015045,2,90.5,Track Occupied
TRN-00911,BLK-023829,2,60.5,Track Occupied
TRN-00912,BLK-015372,2,43.4,Track Occupied
TRN-00913,BLK-009132,2,81.2,Track Occupied
TRN-00914,BLK-031422,2,96.4,Track Occupied
TRN-00915,BLK-004183,2,62.7,Track Occupied
TRN-00916,BLK-031995,2,43.4,Track Occupied
TRN-00917,BLK-004104,3,99.0,Track Occupied
TRN-00918,BLK-009027,3,63.3,Track Occupied
TRN-00919,BLK-000807,1,51.7,Track Occupied
TRN-00920,BLK-025409,2,59.1,Track Occupied
TRN-00921,BLK-024191,3,64.2,Track Occupied
TRN-00922,BLK-028513,3,66.5,Track Occupied
TRN-00923,BLK-032747,3,78.7,Track Occupied
TRN-00924,BLK-014666,2,99.0,Track Occupied
TRN-00925,BLK-000750,2,65.3,Track Occupied
TRN-00926,BLK-004291,3,57.7,Track Occupied
TRN-00927,BLK-027213,3,77.4,Track Occupied
TRN-00927,BLK-027214,3,77.4,Track Occupied
TRN-00928,BLK-020715,1,24.0,Track Occupied
TRN-00929,BLK-029702,2,80.2,Track Occupied
TRN-00930,BLK-031989,3,44.6,Track Occupied
TRN-00930,BLK-031990,3,44.6,Track Occupied
TRN-00931,BLK-030592,3,71.5,Track Occupied
TRN-00932,BLK-021802,3,49.0,Track Occupied
TRN-00933,BLK-021630,2,49.6,Track Occupied
TRN-00934,BLK-019467,3,81.1,Track Occupied
TRN-00935,BLK-010515,3,70.7,Track Occupied
TRN-00935,BLK-010516,3,70.7,Track Occupied
TRN-00936,BLK-020474,2,78.3,Track Occupied
TRN-00937,BLK-007877,3,42.6,Track Occupied
TRN-00938,BLK-009432,2,97.2,Track Occupied
TRN-00939,BLK-006561,1,33.4,Track Occupied
TRN-00940,BLK-006776,3,69.5,Track Occupied
TRN-00941,BLK-007023,3,60.5,Track Occupied
TRN-00942,BLK-019179,3,70.3,Track Occupied
TRN-00943,BLK-016821,3,97.8,Track Occupied
TRN-00944,BLK-031485,2,70.9,Track Occupied
TRN-00945,BLK-012724,3,99.0,Track Occupied
TRN-00946,BLK-027562,1,57.4,Track Occupied
TRN-00947,BLK-022130,3,78.9,Track Occupied
TRN-00948,BLK-004308,2,99.0,Track Occupied
TRN-00949,BLK-009711,3,53.1,Track Occupied
TRN-00950,BLK-018871,2,51.3,Track Occupied
TRN-00951,BLK-028354,2,82.6,Track Occupied
TRN-00952,BLK-000913,2,79.7,Track Occupied
TRN-00953,BLK-007996,3,71.8,Track Occupied
TRN-00954,BLK-028409,1,39.8,Track Occupied
TRN-00955,BLK-028695,2,48.8,Track Occupied
TRN-00956,BLK-013055,2,64.1,Track Occupied
TRN-00957,BLK-006720,2,63.1,Track Occupied
TRN-00958,BLK-009271,2,71.8,Track Occupied
TRN-00959,BLK-009841,1,11.9,Track Occupied
TRN-00960,BLK-023628,2,46.8,Track Occupied
TRN-00961,BLK-029977,3,68.0,Track Occupied
TRN-00962,BLK-024412,3,53.1,Track Occupied
TRN-00963,BLK-015839,2,42.3,Track Occupied
TRN-00964,BLK-003283,2,88.0,Track Occupied
TRN-00965,BLK-023033,1,34.6,Track Occupied
TRN-00966,BLK-010821,2,72.7,Track Occupied
